mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,stop_time,stop_name,stop_id,stopsequence,average_ons,average_offs,average_load,ObjectId
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 22:56:00+00,Back Bay,place-bbsta,2,230,3,565,5487
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 22:59:00+00,West Natick,place-WML-0199,12,3,31,71,5488
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:01:00+00,Yawkey,,3,57,10,612,5489
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:05:00+00,Framingham,place-WML-0214,13,,71,,5490
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:05:00+00,Westborough,place-WML-0340,16,0,193,294,5491
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:06:00+00,Boston Landing,place-WML-0035,4,24,69,567,5492
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:11:00+00,Newtonville,place-WML-0081,5,5,125,447,5493
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:11:00+00,Grafton,place-WML-0364,17,0,108,186,5494
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:15:00+00,South Station,place-sstat,1,396,,396,5495
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:15:00+00,West Newton,place-WML-0091,6,0,58,389,5496
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:15:00+00,West Natick,place-WML-0199,12,1,125,867,5497
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:18:00+00,Auburndale,place-WML-0102,7,0,40,349,5498
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:21:00+00,Back Bay,place-bbsta,2,170,6,560,5499
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:22:00+00,Wellesley Farms,place-WML-0125,8,0,43,306,5500
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:22:00+00,Framingham,place-WML-0214,13,21,168,720,5501
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:25:00+00,Wellesley Hills,place-WML-0135,9,0,33,273,5502
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:25:00+00,Worcester,place-WML-0442,18,,186,,5503
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:26:00+00,Yawkey,,3,51,4,607,5504
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 05:11:00+00,Natick Center,place-WML-0177,11,0,14,59,5505
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 23:29:00+00,Wellesley Square,place-WML-0147,10,5,103,175,5506
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 20:30:00+00,South Station,place-sstat,1,387,,387,5507
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:03:00+00,Auburndale,place-WML-0102,7,0,6,172,5508
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:06:00+00,Wellesley Farms,place-WML-0125,8,0,5,167,5509
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:09:00+00,Wellesley Hills,place-WML-0135,9,0,7,160,5510
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:12:00+00,Wellesley Square,place-WML-0147,10,2,11,151,5511
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:15:00+00,Worcester,place-WML-0442,18,,13,,5512
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:16:00+00,Natick Center,place-WML-0177,11,2,22,131,5513
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:21:00+00,West Natick,place-WML-0199,12,2,21,112,5514
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:26:00+00,Framingham,place-WML-0214,13,4,21,95,5515
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:32:00+00,Ashland,place-WML-0252,14,2,17,80,5516
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:35:00+00,South Station,place-sstat,1,72,,72,5517
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:37:00+00,Southborough,place-WML-0274,15,0,11,69,5518
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:41:00+00,Back Bay,place-bbsta,2,23,0,95,5519
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:46:00+00,Westborough,place-WML-0340,16,0,11,58,5520
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:46:00+00,Yawkey,,3,10,0,105,5521
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:51:00+00,Boston Landing,place-WML-0035,4,2,18,89,5522
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:51:00+00,Grafton,place-WML-0364,17,0,17,41,5523
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 02:56:00+00,Newtonville,place-WML-0081,5,1,3,87,5524
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:00:00+00,West Newton,place-WML-0091,6,1,3,85,5525
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:03:00+00,Auburndale,place-WML-0102,7,0,2,83,5526
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:05:00+00,Worcester,place-WML-0442,18,,41,,5527
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:06:00+00,Wellesley Farms,place-WML-0125,8,1,2,82,5528
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:09:00+00,Wellesley Hills,place-WML-0135,9,0,1,81,5529
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:12:00+00,Wellesley Square,place-WML-0147,10,3,4,80,5530
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:16:00+00,Natick Center,place-WML-0177,11,4,9,75,5531
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:21:00+00,West Natick,place-WML-0199,12,0,12,63,5532
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:26:00+00,Framingham,place-WML-0214,13,1,20,44,5533
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:30:00+00,South Station,place-sstat,1,41,,41,5534
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:32:00+00,Ashland,place-WML-0252,14,0,4,40,5535
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:36:00+00,Back Bay,place-bbsta,2,57,0,98,5536
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:37:00+00,Southborough,place-WML-0274,15,0,6,34,5537
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:41:00+00,Yawkey,,3,91,1,188,5538
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:46:00+00,Boston Landing,place-WML-0035,4,1,11,178,5539
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:46:00+00,Westborough,place-WML-0340,16,0,4,30,5540
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:51:00+00,Newtonville,place-WML-0081,5,0,10,168,5541
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 03:51:00+00,Grafton,place-WML-0364,17,0,0,30,5542
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 20:30:00+00,Worcester,place-WML-0442,18,,44,,5543
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 05:16:00+00,West Natick,place-WML-0199,12,0,5,54,5544
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 05:21:00+00,Framingham,place-WML-0214,13,1,11,44,5545
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 05:27:00+00,Ashland,place-WML-0252,14,0,5,39,5546
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 05:32:00+00,Southborough,place-WML-0274,15,1,7,33,5547
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 05:41:00+00,Westborough,place-WML-0340,16,2,2,33,5548
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 05:46:00+00,Grafton,place-WML-0364,17,0,7,26,5549
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/02 06:00:00+00,Worcester,place-WML-0442,18,0,26,,5550
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 10:48:00+00,Readville,place-DB-0095,4,9,,9,5551
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 10:51:00+00,Fairmount,place-DB-2205,5,7,0,16,5552
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 10:55:00+00,Morton Street,place-DB-2230,6,4,0,20,5553
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 11:02:00+00,Uphams Corner,place-DB-2258,7,7,1,26,5554
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 11:15:00+00,South Station,place-sstat,8,,26,,5555
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 11:35:00+00,Readville,place-DB-0095,4,11,,11,5556
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 11:38:00+00,Fairmount,place-DB-2205,5,19,0,30,5557
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 11:42:00+00,Morton Street,place-DB-2230,6,8,0,38,5558
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 11:49:00+00,Uphams Corner,place-DB-2258,7,7,1,44,5559
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 12:02:00+00,South Station,place-sstat,8,,44,,5560
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 12:15:00+00,Readville,place-DB-0095,4,33,,33,5561
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 12:18:00+00,Fairmount,place-DB-2205,5,22,0,55,5562
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 12:22:00+00,Morton Street,place-DB-2230,6,17,0,72,5563
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 12:29:00+00,Uphams Corner,place-DB-2258,7,6,0,78,5564
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 12:42:00+00,South Station,place-sstat,8,,78,,5565
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 12:55:00+00,Readville,place-DB-0095,4,54,,54,5566
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 12:58:00+00,Fairmount,place-DB-2205,5,41,0,95,5567
2,Spring 2012,CR-Fairmount,Fairmount Line,0,day_type_01,weekday,2018/01/01 13:02:00+00,Morton Street,place-DB-2230,6,19,0,114,5568
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 20:36:00+00,Back Bay,place-bbsta,2,105,2,490,5569
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 20:41:00+00,Yawkey,,3,84,0,574,5570
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 20:46:00+00,Boston Landing,place-WML-0035,4,0,0,574,5571
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 20:51:00+00,Newtonville,place-WML-0081,5,0,33,541,5572
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 20:55:00+00,West Newton,place-WML-0091,6,0,13,528,5573
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 20:58:00+00,Auburndale,place-WML-0102,7,6,19,515,5574
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:02:00+00,Wellesley Farms,place-WML-0125,8,1,16,500,5575
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:05:00+00,Wellesley Hills,place-WML-0135,9,2,28,474,5576
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:09:00+00,Wellesley Square,place-WML-0147,10,5,39,440,5577
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:14:00+00,Natick Center,place-WML-0177,11,4,43,401,5578
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:19:00+00,West Natick,place-WML-0199,12,4,66,339,5579
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:20:00+00,South Station,place-sstat,1,732,,732,5580
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:25:00+00,Framingham,place-WML-0214,13,18,56,301,5581
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:26:00+00,Back Bay,place-bbsta,2,263,7,988,5582
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:30:00+00,South Station,place-sstat,1,297,,297,5583
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:31:00+00,Yawkey,,3,120,0,1108,5584
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:32:00+00,Ashland,place-WML-0252,14,3,60,244,5585
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:36:00+00,Back Bay,place-bbsta,2,98,2,393,5586
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:37:00+00,Southborough,place-WML-0274,15,2,35,211,5587
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:41:00+00,Yawkey,,3,83,3,473,5588
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:46:00+00,Boston Landing,place-WML-0035,4,17,43,447,5589
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:46:00+00,Westborough,place-WML-0340,16,3,36,178,5590
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:51:00+00,Newtonville,place-WML-0081,5,4,67,384,5591
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:51:00+00,Grafton,place-WML-0364,17,0,55,123,5592
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:54:00+00,Natick Center,place-WML-0177,11,5,89,1024,5593
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:55:00+00,West Newton,place-WML-0091,6,2,49,337,5594
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 21:58:00+00,Auburndale,place-WML-0102,7,12,30,319,5595
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 22:00:00+00,South Station,place-sstat,1,771,,771,5596
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 22:00:00+00,West Natick,place-WML-0199,12,3,151,876,5597
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 22:01:00+00,Wellesley Farms,place-WML-0125,8,0,69,250,5598
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 22:04:00+00,Wellesley Hills,place-WML-0135,9,3,30,223,5599
2,Spring 2018,CR-Worcester,Framingham/Worcester Line,1,day_type_01,weekday,2018/01/01 22:04:00+00,Worcester,place-WML-0442,18,,123,,5600
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/01 22:43:00+00,Waverley,place-FR-0074,15,1,8,189,5601
2,Spring 2012,CR-Fitchburg,Fitchburg Line,1,day_type_01,weekday,2018/01/01 15:05:00+00,Brandeis/Roberts,place-FR-0115,6,1,56,35,5602
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/01 13:54:00+00,North Station,place-north,18,,304,,5603
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 03:33:00+00,North Leominster,place-FR-0451,2,4,0,12,5604
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/01 22:46:00+00,Belmont,place-FR-0064,16,2,9,182,5605
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/01 22:51:00+00,Porter,place-portr,17,11,134,59,5606
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/01 23:02:00+00,North Station,place-north,18,,59,,5607
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/01 23:40:00+00,Fitchburg,place-FR-0494,1,10,,10,5608
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/01 23:47:00+00,North Leominster,place-FR-0451,2,3,0,13,5609
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/01 23:54:00+00,Shirley,place-FR-0394,3,1,2,12,5610
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/01 23:59:00+00,Ayer,place-FR-0361,4,2,3,11,5611
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:08:00+00,Littleton/Rte 495,place-FR-0301,5,2,1,12,5612
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:14:00+00,South Acton,place-FR-0253,6,8,0,20,5613
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:22:00+00,West Concord,place-FR-0219,7,14,1,33,5614
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:28:00+00,Concord,place-FR-0201,8,20,9,44,5615
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:30:00+00,Fitchburg,place-FR-0494,1,2,,2,5616
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:34:00+00,Lincoln,place-FR-0167,9,2,1,45,5617
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:37:00+00,North Leominster,place-FR-0451,2,1,0,3,5618
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:40:00+00,Kendal Green,place-FR-0132,12,1,1,45,5619
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:43:00+00,Brandeis/Roberts,place-FR-0115,13,37,0,82,5620
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:44:00+00,Shirley,place-FR-0394,3,2,0,5,5621
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:47:00+00,Waltham,place-FR-0098,14,3,1,84,5622
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:49:00+00,Ayer,place-FR-0361,4,2,0,7,5623
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:53:00+00,Belmont,place-FR-0064,16,0,3,81,5624
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:57:00+00,Littleton/Rte 495,place-FR-0301,5,1,0,8,5625
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 00:58:00+00,Porter,place-portr,17,2,24,59,5626
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:05:00+00,South Acton,place-FR-0253,6,1,0,9,5627
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:09:00+00,North Station,place-north,18,,59,,5628
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:10:00+00,West Concord,place-FR-0219,7,3,0,12,5629
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:16:00+00,Concord,place-FR-0201,8,1,0,13,5630
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:22:00+00,Lincoln,place-FR-0167,9,0,0,13,5631
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:25:00+00,Fitchburg,place-FR-0494,1,7,,7,5632
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:28:00+00,Kendal Green,place-FR-0132,12,0,0,13,5633
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:31:00+00,Brandeis/Roberts,place-FR-0115,13,7,1,19,5634
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:32:00+00,North Leominster,place-FR-0451,2,1,0,8,5635
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:35:00+00,Waltham,place-FR-0098,14,8,4,23,5636
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:40:00+00,Shirley,place-FR-0394,3,1,0,9,5637
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:44:00+00,Ayer,place-FR-0361,4,1,1,9,5638
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:44:00+00,Porter,place-portr,17,1,14,10,5639
2,Spring 2012,CR-Fitchburg,Fitchburg Line,1,day_type_01,weekday,2018/01/01 23:08:00+00,Brandeis/Roberts,place-FR-0115,6,3,34,291,5640
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/01 11:44:00+00,Shirley,place-FR-0394,3,49,4,165,5641
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/01 17:39:00+00,Porter,place-portr,17,2,28,38,5642
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:52:00+00,Littleton/Rte 495,place-FR-0301,5,0,0,9,5643
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:55:00+00,North Station,place-north,18,,10,,5644
2,Spring 2012,CR-Fitchburg,Fitchburg Line,0,day_type_01,weekday,2018/01/02 01:59:00+00,South Acton,place-FR-0253,6,2,2,9,5645
